"game_str","play_id","timestamp_catch","timestamp_hit","player_position","field_x_catch","field_y_catch","field_x_hit","field_y_hit","straight_distance","hit_timestamp_sec","catch_timestamp_sec","time_difference_sec","average_speed_fps","move_x","move_y","bounce_dist_from_kmeanstart","out"
"1903_03_TeamNE_TeamA2",101,2969328,2963628,7,-146.9367,230.2137,-131.7924,234.1902,15.657661854185,2963.628,2969.328,5.69999999999982,2.74695822003255,-15.1443,-3.97650000000002,37.3028480759848,1
"1903_03_TeamNE_TeamA2",163,4797028,4793378,7,-137.1927,222.0453,-125.0742,252.9534,33.1989260046165,4793.378,4797.028,3.65000000000055,9.09559616564699,-12.1185,-30.9081,27.3527546214271,1
"1903_03_TeamNE_TeamA2",21,527178,524028,7,-121.8351,219.1695,-129.1239,227.127,10.7911265255301,524.028,527.178,3.14999999999998,3.42575445254927,7.2888,-7.95750000000001,13.1933438619631,1
"1903_03_TeamNE_TeamA2",28,698978,692628,7,-72.4386,243.3147,-128.4801,240.1821,56.1289845357102,692.628,698.978,6.34999999999991,8.8392101631041,56.0415,3.1326,41.788598996018,1
"1903_03_TeamNE_TeamA2",291,9752428,9746978,7,-147.8442,173.154,-140.5488,255.7365,82.904114297241,9746.978,9752.428,5.45000000000073,15.2117640912349,-7.2954,-82.5825,64.1887154384632,1
"1903_03_TeamNE_TeamA2",71,2018028,2012778,7,-155.8299,206.364,-124.9245,236.5698,43.2149754460187,2012.778,2018.028,5.25,8.23142389447975,-30.9054,-30.2058,49.4740359179439,1
"1903_04_TeamNC_TeamA1",105,3664169,3657919,7,-118.7097,284.7285,-128.3925,255.6165,30.6800449778028,3657.919,3664.169,6.25,4.90880719644844,9.68280000000001,29.112,60.3601904100708,1
"1903_04_TeamNC_TeamA1",133,4811119,4808369,7,-148.5804,223.1142,-132.2094,243.0378,25.78680821583,4808.369,4811.119,2.75,9.37702116939275,-16.371,-19.9236,38.6264612124901,1
"1903_04_TeamNC_TeamA1",2,26169,22119,7,-101.8074,212.5581,-123.3615,244.9569,38.913512669123,22.119,26.169,4.05,9.6082747331168,21.5541,-32.3988,14.8969651395846,1
"1903_04_TeamNC_TeamA1",30,1005819,1002719,7,-137.4375,207.8724,-130.686,251.1666,43.8174680451758,1002.719,1005.819,3.09999999999991,14.1346671113474,-6.75149999999999,-43.2942,32.3445681376332,1
"1903_04_TeamNC_TeamA1",57,1961669,1957419,7,-107.1315,206.2758,-130.1577,256.5204,55.269573144724,1957.419,1961.669,4.25,13.0046054458174,23.0262,-50.2446,18.9426491782433,1
"1903_04_TeamNC_TeamA1",62,2118919,2115669,7,-94.2213,235.2564,-124.8558,225.1206,32.2677398013868,2115.669,2118.919,3.25,9.92853532350363,30.6345,10.1358,18.8191688086908,1
"1903_04_TeamNC_TeamA1",88,2968019,2964719,7,-95.2851,259.3704,-135.4713,248.7924,41.5550809702015,2964.719,2968.019,3.29999999999973,12.59244877885,40.1862,10.578,37.387868061311,1
"1903_05_TeamND_TeamA2",147,4384012,4379862,7,-129.6282,247.3413,-133.6527,257.7243,11.1356764163656,4379.862,4384.012,4.14999999999964,2.68329552201604,4.02450000000002,-10.383,29.7388621324018,1
"1903_05_TeamND_TeamA2",21,594512,588062,7,-95.6649,217.2822,-122.9835,235.56,32.8691934613553,588.062,594.512,6.44999999999993,5.09599898625669,27.3186,-18.2778,16.2806489075221,1
"1903_05_TeamND_TeamA2",226,7375812,7371512,7,-116.9352,278.2836,-116.7327,271.2132,7.07329925918592,7371.512,7375.812,4.30000000000018,1.64495331608968,-0.202500000000001,7.07040000000001,53.7330347923882,1
"1903_05_TeamND_TeamA2",46,1307762,1301762,7,-170.7345,245.5536,-138.906,263.9463,36.7606423439526,1301.762,1307.762,6,6.1267737239921,-31.8285,-18.3927,64.1180938831622,1
"1903_05_TeamND_TeamA2",70,1969512,1963712,7,-127.6794,278.6283,-122.4222,253.0812,26.0824168790011,1963.712,1969.512,5.79999999999995,4.49696842741402,-5.2572,25.5471,56.467298016197,1
"1903_06_TeamND_TeamA2",103,3272624,3267324,7,-134.7642,219.444,-116.2791,239.439,27.2304782736183,3267.324,3272.624,5.29999999999973,5.13782608936221,-18.4851,-19.995,25.3798096454642,1
"1903_06_TeamND_TeamA2",125,4108574,4101974,7,-104.8698,275.9229,-107.4777,242.3781,33.6460213019311,4101.974,4108.574,6.59999999999945,5.09788201544453,2.6079,33.5448,51.1806672138026,1
"1903_06_TeamND_TeamA2",19,528874,523824,7,-146.3637,227.0598,-127.0857,240.4845,23.4917826928907,523.824,528.874,5.05000000000007,4.651838157008,-19.278,-13.4247,36.4219913476734,1
"1903_06_TeamND_TeamA2",22,623224,619924,7,-135.3072,243.4737,-134.3028,244.0782,1.17227966373217,619.924,623.224,3.30000000000007,0.355236261737014,-1.0044,-0.604500000000002,31.3326022463823,1
"1903_06_TeamND_TeamA2",35,1031824,1025524,7,-102.0867,294.7974,-115.2021,251.7993,44.9538688075898,1025.524,1031.824,6.30000000000018,7.13553473136326,13.1154,42.9981,70.2445539785825,1
"1903_07_TeamND_TeamA2",221,6990623,6983723,7,-86.9199,196.2975,-125.1831,250.0836,66.0077043037402,6983.723,6990.623,6.89999999999964,9.5663339570643,38.2632,-53.7861,36.8310266251159,1
"1903_07_TeamND_TeamA2",272,8850323,8845773,7,-185.775,259.3668,-131.1447,257.9079,54.6497764615739,8845.773,8850.323,4.55000000000109,12.0109398816617,-54.6303,1.45890000000003,83.2041319120631,1
"1903_07_TeamND_TeamA2",312,10340123,10333523,7,-167.8674,276.2139,-107.3151,224.5818,79.5767226373391,10333.523,10340.123,6.60000000000036,12.057079187475,-60.5523,51.6321,77.2754782319075,1
"1903_07_TeamND_TeamA2",52,1434823,1429573,7,-197.3823,197.6187,-141.7821,238.941,69.2741995069593,1429.573,1434.823,5.25,13.1950856203732,-55.6002,-41.3223,91.5718403385014,1
"1903_07_TeamND_TeamA2",54,1502723,1498773,7,-101.3355,166.9428,-138.2772,217.3983,62.5335644205574,1498.773,1502.723,3.95000000000005,15.8312821317865,36.9417,-50.4555,58.7001876665654,1
"1903_07_TeamND_TeamA2",70,1920923,1916723,7,-192.5544,192.3342,-134.3931,224.1651,66.301908060779,1916.723,1920.923,4.20000000000005,15.7861685858996,-58.1613,-31.8309,88.7822248482206,0
"1903_07_TeamND_TeamA2",96,2775723,2772423,7,-118.0707,188.5509,-136.3926,231.2028,46.4206483498453,2772.423,2775.723,3.30000000000018,14.066863136316,18.3219,-42.6519,37.331931229177,1
"1903_08_TeamNJ_TeamB",109,3724167,3721167,7,-145.7487,245.1927,-127.2186,259.2981,23.2879134997105,3721.167,3724.167,3,7.76263783323684,-18.5301,-14.1054,41.0574558999946,1
"1903_08_TeamNJ_TeamB",154,5425217,5421717,7,-173.9994,250.3632,-140.1621,259.2972,34.9968459620292,5421.717,5425.217,3.5,9.99909884629406,-33.8373,-8.93399999999997,68.8419575157476,1
"1903_08_TeamNJ_TeamB",209,7418117,7413617,7,-135.4827,244.1268,-137.289,218.2944,25.8954746905709,7413.617,7418.117,4.5,5.75454993123799,1.80629999999999,25.8324,31.8622421924446,1
"1903_08_TeamNJ_TeamB",21,595367,592017,7,-153.2367,219.8856,-140.2845,260.4678,42.5989957825299,592.017,595.367,3.34999999999991,12.7161181440391,-12.9522,-40.5822,43.5381363203571,1
"1903_09_TeamNJ_TeamB",142,5276565,5273965,7,-126.6696,267.5586,-127.8744,269.7438,2.49532404308539,5273.965,5276.565,2.59999999999945,0.959740016571505,1.20479999999999,-2.18520000000001,45.7067828458753,1
"1903_09_TeamNJ_TeamB",144,5347465,5342515,7,-144.8721,249.9945,-130.5906,265.7304,21.2504068445759,5342.515,5347.465,4.94999999999982,4.29301148375287,-14.2815,-15.7359,42.9044098975851,1
"1903_09_TeamNJ_TeamB",162,6265815,6262265,7,-135.9591,267.5292,-138.0069,268.3131,2.19271157474028,6262.265,6265.815,3.54999999999927,0.617665232321333,2.0478,-0.783900000000017,49.8257737064865,1
"1903_09_TeamNJ_TeamB",185,7018265,7013565,7,-162.8781,229.3701,-154.449,239.6922,13.3264952339315,7013.565,7018.265,4.70000000000073,2.83542451785733,-8.42909999999998,-10.3221,53.0583757159979,1
"1903_09_TeamNJ_TeamB",200,7736965,7731815,7,-127.0086,244.8921,-136.9797,261.348,19.241088327327,7731.815,7736.965,5.15000000000055,3.73613365579126,9.97110000000001,-16.4559,26.1722776305388,1
"1903_09_TeamNJ_TeamB",24,631434,627534,7,-146.2788,222.414,-148.9245,221.1651,2.9256588488749,627.534,631.434,3.89999999999998,0.750168935608953,2.6457,1.24889999999999,36.3708499411273,1
"1903_09_TeamNJ_TeamB",241,9286565,9283065,7,-137.5182,243.7179,-137.9826,244.23,0.691313076688116,9283.065,9286.565,3.5,0.19751802191089,0.464399999999983,-0.512100000000004,33.2807919324345,1
"1903_09_TeamNJ_TeamB",38,988584,984584,7,-152.1462,225.2229,-152.3913,226.0809,0.892321696474994,984.584,988.584,4,0.223080424118748,0.245100000000008,-0.858000000000004,42.1467894251745,1
"1903_09_TeamNJ_TeamB",40,1047834,1042634,7,-147.477,271.8318,-154.2084,251.6991,21.2282207273714,1042.634,1047.834,5.20000000000005,4.08235013987908,6.73140000000001,20.1327,59.9811888865167,1
"1903_10_TeamNJ_TeamB",11,423239,419089,7,-77.6427,300.1569,-130.9935,264.3375,64.259919677821,419.089,423.239,4.14999999999998,15.4843179946557,53.3508,35.8194,81.826367882853,1
"1903_10_TeamNJ_TeamB",182,6510622,6505622,7,-117.0408,321.9264,-130.1712,240.567,82.412131221805,6505.622,6510.622,5,16.482426244361,13.1304,81.3594,97.1817878082102,1
"1903_10_TeamNJ_TeamB",239,8390572,8383422,7,-198.4992,207.3519,-142.0374,269.001,83.5975262196795,8383.422,8390.572,7.14999999999964,11.6919617090467,-56.4618,-61.6491,90.2416967606993,1
"1903_10_TeamNJ_TeamB",52,1885439,1880939,7,-144.0189,169.3365,-142.7931,248.94,79.6129373776021,1880.939,1885.439,4.5,17.6917638616894,-1.22579999999999,-79.6035,65.2358091040496,1
"1903_11_TeamNC_TeamA1",129,9703586,9700386,7,-136.983,233.8563,-131.2116,246.696,14.0771784832757,9700.386,9703.586,3.19999999999891,4.39911827602515,-5.7714,-12.8397,28.3992313045618,1
"1903_11_TeamNC_TeamA1",166,10996636,10990386,7,-187.9929,293.8029,-127.8153,216.5631,97.914913296188,10990.386,10996.636,6.25,15.6663861273901,-60.1776,77.2398,104.00351676179,1
"1903_11_TeamNC_TeamA1",196,12049836,12045886,7,-74.7945,243.171,-129.3021,242.6073,54.5105147237668,12045.886,12049.836,3.94999999999891,13.8001303098182,54.5076,0.563699999999983,39.6183350388428,1
"1903_11_TeamNC_TeamA1",216,12927236,12921786,7,-91.3149,333.7377,-125.5146,258.3363,82.7948706264464,12921.786,12927.236,5.45000000000073,15.1917193809973,34.1997,75.4014,110.331411498721,1
"1903_11_TeamNC_TeamA1",229,13349736,13343436,7,-54.477,212.946,-117.5001,256.8597,76.8135676902199,13343.436,13349.736,6.30000000000109,12.1926297920963,63.0231,-43.9137,56.8163923969131,1
"1903_11_TeamNC_TeamA1",248,13983086,13979486,7,-115.8849,212.1786,-130.3608,239.6625,31.0631041594365,13979.486,13983.086,3.59999999999854,8.6286400442914,14.4759,-27.4839,14.1074571050207,1
"1903_11_TeamNC_TeamA1",253,14161036,14155236,7,-201.3237,278.334,-127.6809,242.9937,81.6835283024062,14155.236,14161.036,5.79999999999927,14.0833669486925,-73.6428,35.3403,105.756955977798,1
"1903_11_TeamNC_TeamA1",266,14818686,14814436,7,-109.179,243.3006,-129.8751,243.6882,20.6997292004026,14814.436,14818.686,4.25,4.87052451774179,20.6961,-0.387599999999992,18.3190065604006,1
"1903_11_TeamNC_TeamA1",42,1429950,1423850,7,-208.7469,265.3071,-116.9178,264.0735,91.8373855016028,1423.85,1429.95,6.10000000000014,15.0553090986231,-91.8291,1.23359999999997,106.656516772394,1
"1903_11_TeamNC_TeamA1",79,2531050,2528550,7,-155.0814,206.7564,-138.603,223.2813,23.3368803949885,2528.55,2531.05,2.5,9.3347521579954,-16.4784,-16.5249,48.632926777236,1
"1903_12_TeamNC_TeamA1",13,312848,309598,7,-134.3931,215.0181,-131.8323,246.3237,31.4101621772317,309.598,312.848,3.25,9.66466528530208,-2.5608,-31.3056,26.3564347972179,1
"1903_12_TeamNC_TeamA1",135,4491404,4484604,7,-211.7853,263.598,-113.9961,266.4042,97.8294556617791,4484.604,4491.404,6.80000000000018,14.3866846561436,-97.7892,-2.80619999999999,108.857948263276,1
"1903_12_TeamNC_TeamA1",143,4779604,4774954,7,-177.8757,267.4587,-108.4461,263.8857,69.5214764311,4774.954,4779.604,4.65000000000055,14.9508551464714,-69.4296,3.57300000000004,80.0615504232837,1
"1903_12_TeamNC_TeamA1",144,4841954,4835554,7,-180.0735,297.5754,-131.406,264.9306,58.6021204675223,4835.554,4841.954,6.39999999999964,9.15658132305088,-48.6675,32.6448,100.883517421876,1
"1903_12_TeamNC_TeamA1",25,777048,772948,7,-82.0809,258.5982,-123.3777,252.7593,41.7075346124654,772.948,777.048,4.10000000000002,10.1725694176744,41.2968,5.83890000000002,43.6842670540551,1
"1903_12_TeamNC_TeamA1",73,2349904,2344904,7,-84.1212,338.136,-93.4458,280.3659,58.5177974565858,2344.904,2349.904,5,11.7035594913172,9.3246,57.7701,116.058031972975,0
"1903_13_TeamNG_TeamA3",105,3369184,3364984,7,-136.6329,286.7529,-123.3216,245.3622,43.478509107144,3364.984,3369.184,4.20000000000027,10.3520259778907,-13.3113,41.3907,67.2512603660333,1
"1903_13_TeamNG_TeamA3",111,3563234,3558934,7,-84.0966,221.589,-132.3687,228.4416,48.7560638810189,3558.934,3563.234,4.29999999999973,11.3386195072144,48.2721,-6.8526,26.1270176744304,1
"1903_13_TeamNG_TeamA3",174,5828184,5825684,7,-120.7914,242.1762,-92.6082,253.7538,30.4685671471436,5825.684,5828.184,2.5,12.1874268588575,-28.1832,-11.5776,20.2848751635301,1
"1903_13_TeamNG_TeamA3",84,2655734,2650534,7,-166.1901,252.3861,-102.2403,256.2489,64.0663573482994,2650.534,2655.734,5.19999999999982,12.3204533362119,-63.9498,-3.86279999999999,62.5086058972683,1
"1903_14_TeamNG_TeamA3",145,5683334,5678684,7,-120.9666,193.0008,-115.1205,244.9689,52.2958918350189,5678.684,5683.334,4.64999999999964,11.2464283516179,-5.84609999999999,-51.9681,33.8262489229888,1
"1903_14_TeamNG_TeamA3",153,6084221,6081021,7,-92.8107,241.5357,-119.358,237.0111,26.9301159011617,6081.021,6084.221,3.19999999999982,8.4156612191135,26.5473,4.52459999999999,23.8516542189425,1
"1903_14_TeamNG_TeamA3",173,6748721,6743221,7,-142.068,222.6036,-114.8085,238.7919,31.7039650066045,6743.221,6748.721,5.5,5.76435727392809,-27.2595,-16.1883,32.1574152717534,1
"1903_14_TeamNG_TeamA3",64,2067751,2064001,7,-164.6037,250.7652,-126.1017,249.8979,38.5117672054919,2064.001,2067.751,3.75,10.2698045881312,-38.502,0.8673,60.377227368686,1
"1903_15_TeamNG_TeamA3",111,3529169,3525319,7,-70.9467,290.8485,-114.9516,246.9807,62.1354576779635,3525.319,3529.169,3.84999999999991,16.1390799163545,44.0049,43.8678,76.5583776809566,1
"1903_15_TeamNG_TeamA3",125,4019119,4014219,7,-184.3701,231.648,-104.9853,273.4617,89.7236422506911,4014.219,4019.119,4.90000000000009,18.3109473980999,-79.3848,-41.8137,74.6666436771468,1
"1903_15_TeamNG_TeamA3",164,5439919,5436719,7,-99.5067,261.0381,-119.2809,251.019,22.1675743023453,5436.719,5439.919,3.19999999999982,6.9273669694833,19.7742,10.0191,37.5347038951954,1
"1903_15_TeamNG_TeamA3",167,5520969,5516769,7,-85.8837,197.4051,-119.1468,249.7752,62.0408026674382,5516.769,5520.969,4.19999999999982,14.771619682724,33.2631,-52.3701,36.6479799129502,1
"1903_15_TeamNG_TeamA3",22,711719,706019,7,-80.6814,312.4182,-117.9366,256.5345,67.1635157859533,706.019,711.719,5.70000000000005,11.783072944904,37.2552,55.8837,92.2036983922012,1
"1903_15_TeamNG_TeamA3",225,7292769,7288269,7,-59.9655,269.6445,-122.5593,251.7306,65.106770858721,7288.269,7292.769,4.5,14.468171301938,62.5938,17.9139,67.0565624715434,1
"1903_15_TeamNG_TeamA3",24,787219,781069,7,-209.0784,212.9517,-111.2418,258.906,108.091618491213,781.069,787.219,6.15000000000009,17.5758729254003,-97.8366,-45.9543,99.808270596429,1
"1903_15_TeamNG_TeamA3",274,9368719,9361319,7,-216.984,212.3097,-115.0074,242.8254,106.444515565857,9361.319,9368.719,7.39999999999964,14.3843939953868,-101.9766,-30.5157,107.734024198904,1
"1903_15_TeamNG_TeamA3",285,9752819,9747719,7,-165.0954,229.8153,-124.3356,246.8775,44.1868754822063,9747.719,9752.819,5.10000000000036,8.66409323180453,-40.7598,-17.0622,55.3054266347345,1
"1903_15_TeamNG_TeamA3",303,10429219,10425669,7,-127.6692,222.5028,-108.3339,259.2999,41.5677807261826,10425.669,10429.219,3.54999999999927,11.7092340073778,-19.3353,-36.7971,17.844792979466,1
"1903_15_TeamNG_TeamA3",48,1672019,1669019,7,-87.1623,263.4735,-110.427,254.4516,24.9527743086816,1669.019,1672.019,3,8.3175914362272,23.2647,9.02189999999999,44.7411526845252,1
"1903_16_TeamNI_TeamA3",111,3366368,3362718,7,-115.7691,241.2693,-114.7893,272.1906,30.9368195154253,3362.718,3366.368,3.65000000000009,8.47584096313002,-0.979799999999997,-30.9213,17.2618839441122,1
"1903_16_TeamNI_TeamA3",113,3420768,3415868,7,-157.3911,242.6868,-119.6076,224.148,42.0865771676671,3415.868,3420.768,4.90000000000009,8.5890973811564,-37.7835,18.5388,50.583982182604,1
"1903_16_TeamNI_TeamA3",126,3899368,3893568,7,-80.2632,292.8297,-120.8868,220.2453,83.1791560447688,3893.568,3899.368,5.79999999999973,14.3412338008229,40.6236,72.5844,74.0617679800449,1
"1903_16_TeamNI_TeamA3",132,4238968,4228418,7,-86.6235,176.2785,-113.9808,239.2875,68.6917458235704,4228.418,4238.968,10.5500000000002,6.51106595484068,27.3573,-63.009,54.0392941710011,1
"1903_16_TeamNI_TeamA3",159,5120218,5114818,7,-166.2159,163.3836,-116.8773,255.5208,104.515841257677,5114.818,5120.218,5.39999999999964,19.3547854180897,-49.3386,-92.1372,83.407482648561,1
"1903_16_TeamNI_TeamA3",22,653668,647368,7,-210.4281,219.4638,-120.543,246.6804,93.9152517835628,647.368,653.668,6.29999999999995,14.9071828227879,-89.8851,-27.2166,100.580578543027,1
"1903_16_TeamNI_TeamA3",262,8393121,8390371,7,-153.4983,226.3683,-123.435,246.0825,35.950684117691,8390.371,8393.121,2.75,13.0729760427967,-30.0633,-19.7142,43.5198155761258,1
"1903_16_TeamNI_TeamA3",44,1275818,1270818,7,-95.1363,296.7321,-113.8752,268.7889,33.6447440092803,1270.818,1275.818,5,6.72894880185605,18.7389,27.9432,73.2558785907315,1
"1903_16_TeamNI_TeamA3",71,2215418,2210868,7,-153.621,185.5794,-113.6619,247.7598,73.9130016774451,2210.868,2215.418,4.55000000000018,16.244615753284,-39.9591,-62.1804,58.7943479031786,1
"1903_17_TeamNI_TeamA3",127,4616713,4613063,7,-93.885,266.0943,-117.7704,247.4181,30.320171167063,4613.063,4616.713,3.64999999999964,8.30689621015507,23.8854,18.6762,44.1410774391609,1
"1903_17_TeamNI_TeamA3",137,4907813,4902913,7,-130.2123,167.6466,-114.1956,248.8287,82.7470122681176,4902.913,4907.813,4.90000000000055,16.8871453608384,-16.0167,-81.1821,60.8107684777129,1
"1903_17_TeamNI_TeamA3",164,5906963,5902513,7,-40.0092,254.3721,-112.2507,253.2138,72.2507853323409,5902.513,5906.963,4.44999999999982,16.2361315353582,72.2415,1.1583,75.9040996458689,1
"1903_18_TeamNI_TeamA3",125,4053981,4048031,7,-124.6602,195.4134,-119.2773,244.2522,49.1345499404441,4048.031,4053.981,5.95000000000027,8.25790755301544,-5.38290000000001,-48.8388,33.0195148904402,1
"1903_18_TeamNI_TeamA3",132,4177581,4174431,7,-81.0327,286.7889,-112.8564,262.3884,40.101524683483,4174.431,4177.581,3.15000000000055,12.7306427566591,31.8237,24.4005,68.242015155621,0
"1903_18_TeamNI_TeamA3",177,5446381,5442881,7,-79.0911,228.915,-128.4885,246.729,52.5113485140117,5442.881,5446.381,3.5,15.0032424325748,49.3974,-17.814,31.1558553759963,1
"1903_18_TeamNI_TeamA3",201,6561381,6558181,7,-73.0092,219.4611,-110.5461,231.0384,39.2817099538704,6558.181,6561.381,3.20000000000073,12.2755343605817,37.5369,-11.5773,37.4031910115969,1
"1903_18_TeamNI_TeamA3",241,8119881,8116981,7,-130.5681,204.2898,-124.9281,247.0896,43.1698098216798,8116.981,8119.881,2.90000000000055,14.8861413178178,-5.63999999999999,-42.7998,29.188338795656,1
"1903_18_TeamNI_TeamA3",246,8275881,8268531,7,-168.1782,230.2506,-122.3463,243.5934,47.7346139551793,8268.531,8275.881,7.34999999999854,6.49450530002568,-45.8319,-13.3428,58.4146536033554,1
"1903_18_TeamNI_TeamA3",44,1332181,1325731,7,-100.9932,297.1779,-114.4455,235.6899,62.9423428169782,1325.731,1332.181,6.45000000000005,9.75850276232213,13.4523,61.488,72.7376910181372,1
"1903_18_TeamNI_TeamA3",55,1676231,1672781,7,-155.1804,244.1688,-115.6362,247.2519,39.6642062727845,1672.781,1676.231,3.45000000000005,11.4968713834157,-39.5442,-3.0831,49.0786250581656,1
"1903_18_TeamNI_TeamA3",86,2718081,2715181,7,-115.1952,227.6109,-107.802,234.6054,10.177545700708,2715.181,2718.081,2.90000000000009,3.50949851748541,-7.39319999999999,-6.99450000000002,5.81437028834593,1
"1903_19_TeamNL_TeamB",106,3517001,3513401,7,-132.1146,227.4648,-132.0561,257.8215,30.3567563672406,3513.401,3517.001,3.60000000000036,8.43243232423264,-0.0585000000000093,-30.3567,22.251534153851,1
"1903_19_TeamNL_TeamB",107,3558551,3549951,7,-74.0094,311.0817,-129.7284,248.5005,83.791488556058,3549.951,3558.551,8.59999999999991,9.74319634372778,55.719,62.5812,93.3026385653161,1
"1903_19_TeamNL_TeamB",122,4183151,4179051,7,-170.913,207.5952,-137.1042,260.3889,62.6913847121755,4179.051,4183.151,4.09999999999945,15.290581637118,-33.8088,-52.7937,63.3507745180752,1
"1903_19_TeamNL_TeamB",178,6195051,6189901,7,-213.2967,249.3537,-134.3514,255.9288,79.2186362676106,6189.901,6195.051,5.15000000000055,15.3822594694373,-78.9453,-6.57509999999999,106.128746975454,0
"1903_19_TeamNL_TeamB",190,6560151,6556201,7,-181.5783,216.1329,-129.7884,255.6522,65.1457505482898,6556.201,6560.151,3.94999999999982,16.4925950755172,-51.7899,-39.5193,72.1254358274527,1
"1903_19_TeamNL_TeamB",2,23251,19301,7,-123.3435,233.8794,-134.4699,263.6736,31.8039483492223,19.301,23.251,3.95,8.051632493474,11.1264,-29.7942,16.0278737395202,1
"1903_19_TeamNL_TeamB",227,7813951,7810151,7,-182.8983,218.9748,-128.7711,249.1824,61.9859087018977,7810.151,7813.951,3.80000000000018,16.3120812373407,-54.1272,-30.2076,73.1468740133849,1
"1903_19_TeamNL_TeamB",251,8510701,8506701,7,-111.7341,250.8351,-136.2585,257.6004,25.4404300170025,8506.701,8510.701,4,6.36010750425061,24.5244,-6.76529999999997,25.8932326066098,1
"1903_19_TeamNL_TeamB",256,8632001,8625151,7,-228.7998,223.0593,-136.059,257.5203,98.936426586167,8625.151,8632.001,6.85000000000036,14.4432739541842,-92.7408,-34.461,118.815650469667,1
"1903_19_TeamNL_TeamB",72,2329201,2324701,7,-82.2621,274.3395,-126.7377,239.1864,56.6905586052034,2324.701,2329.201,4.5,12.5979019122674,44.4756,35.1531,56.6019200792694,1
"1903_19_TeamNL_TeamB",92,2963601,2960651,7,-127.0878,246.1473,-133.7238,259.8969,15.2672196604359,2960.651,2963.601,2.95000000000027,5.17532869845237,6.63600000000001,-13.7496,27.1882549298406,1
"1903_20_TeamNL_TeamB",165,5568866,5562666,7,-217.2861,235.7937,-142.8243,259.1421,78.0365775889743,5562.666,5568.866,6.19999999999982,12.5865447724156,-74.4618,-23.3484,107.827692235807,1
"1903_20_TeamNL_TeamB",171,5792166,5787366,7,-90.7695,301.1061,-143.8227,260.9736,66.5226246211769,5787.366,5792.166,4.80000000000018,13.8588801294113,53.0532,40.1325,78.498092890592,1
"1903_20_TeamNL_TeamB",192,6600966,6595966,7,-170.7126,221.7495,-148.596,262.1727,46.0779675528338,6595.966,6600.966,5,9.21559351056675,-22.1166,-40.4232,60.7995522106043,1
"1903_20_TeamNL_TeamB",240,8205366,8202016,7,-128.0682,219.1287,-138.4209,260.172,42.328842084092,8202.016,8205.366,3.35000000000036,12.6354752489813,10.3527,-41.0433,18.9982108349707,1
"1903_20_TeamNL_TeamB",35,1301466,1296016,7,-137.3265,282.8736,-147.3987,266.4264,19.2862541899665,1296.016,1301.466,5.44999999999982,3.53876223669122,10.0722,16.4472,64.0007123336139,1
